id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,details,type,origin_id,network_id,contents
2578,16:11.4,"{""number"":28,""copying"":false,""score"":0,""info_chosen"":""NA"",""round"":1,""human"":true,""topic"":""Weight"",""topic_seen"":""NA""}",,,,,t,37:01.9,{},lotty_info,46,4,14kg
2580,16:12.2,"{""number"":28,""copying"":false,""score"":1,""info_chosen"":""NA"",""round"":1,""human"":true,""topic"":""Weight"",""topic_seen"":""NA""}",,,,,t,29:59.7,{},lotty_info,49,4,1.4kg
2583,16:13.4,"{""number"":28,""copying"":false,""score"":1,""info_chosen"":""NA"",""round"":1,""human"":true,""topic"":""Weight"",""topic_seen"":""NA""}",,,,,f,,{},lotty_info,48,4,1.4kg
2587,16:14.3,"{""number"":28,""copying"":false,""score"":0,""info_chosen"":""NA"",""round"":1,""human"":true,""topic"":""Weight"",""topic_seen"":""NA""}",,,,,f,,{},lotty_info,44,4,14kg
2607,16:19.5,"{""number"":28,""copying"":false,""score"":1,""info_chosen"":""NA"",""round"":1,""human"":true,""topic"":""Weight"",""topic_seen"":""NA""}",,,,,f,,{},lotty_info,50,4,1.4kg
2640,16:24.3,"{""number"":28,""copying"":false,""score"":0,""info_chosen"":""NA"",""round"":1,""human"":false,""topic"":""Weight"",""topic_seen"":""NA""}",,,,,f,,{},lotty_info,52,4,14kg
2643,16:24.7,,,,,,f,,{},info,4,4,Good Luck
2653,16:28.2,"{""number"":28,""copying"":true,""score"":0,""info_chosen"":""Topic Score"",""round"":1,""human"":true,""topic"":""Weight"",""topic_seen"":""Weight""}",,,,,t,16:28.3,{},lotty_info,42,4,45
2654,16:28.3,"{""number"": 28, ""copying"": true, ""score"": 1, ""info_chosen"": ""Topic Score"", ""round"": 1, ""human"": true, ""topic"": ""Weight"", ""topic_seen"": ""NA""}",,,,,f,,{},lotty_info,42,4,1.4kg
2655,16:28.7,,,,,,f,,{},info,4,4,"{""question"": ""The average weight of a camel is:"", ""number"": 29, ""round"": 1, ""topic"": ""Weight"", ""Wwer"": ""48kg"", ""Rwer"": ""480kg"", ""pic"": true}"
2667,16:32.0,"{""number"":29,""copying"":false,""score"":1,""info_chosen"":""NA"",""round"":1,""human"":true,""topic"":""Weight"",""topic_seen"":""NA""}",,,,,f,,{},lotty_info,47,4,480kg
2675,16:33.5,"{""number"":29,""copying"":false,""score"":0,""info_chosen"":""NA"",""round"":1,""human"":true,""topic"":""Weight"",""topic_seen"":""NA""}",,,,,t,16:46.7,{},lotty_info,42,4,Ask Someone Else
